,date,Gross Sales,Discounts,Net Sales,Tax,Total Collected,Cash,Card,PayPay
514,2019-01-02,362,0,362,28,390,390,0,0
515,2019-01-02,871,0,871,69,940,940,0,0
516,2019-01-02,426,0,426,34,460,460,0,0
517,2019-01-02,579,0,579,46,625,625,0,0
518,2019-01-02,1417,0,1417,113,1530,1530,0,0
519,2019-01-02,973,0,973,77,1050,1050,0,0
520,2019-01-02,1413,0,1413,112,1525,1525,0,0
521,2019-01-02,556,0,556,44,600,600,0,0
522,2019-01-02,908,0,908,72,980,980,0,0
523,2019-01-02,686,0,686,54,740,740,0,0
524,2019-01-02,306,0,306,24,330,330,0,0
525,2019-01-02,278,0,278,22,300,300,0,0
526,2019-01-02,834,0,834,66,900,900,0,0
527,2019-01-02,269,0,269,21,290,290,0,0
528,2019-01-02,463,0,463,37,500,500,0,0
529,2019-01-02,436,0,436,34,470,470,0,0
530,2019-01-02,1028,0,1028,82,1110,1110,0,0
531,2019-01-02,843,0,843,67,910,910,0,0
532,2019-01-02,612,0,612,48,660,660,0,0
533,2019-01-02,621,0,621,49,670,670,0,0
534,2019-01-02,686,0,686,54,740,740,0,0
535,2019-01-02,1862,0,1862,148,2010,2010,0,0
536,2019-01-02,463,0,463,37,500,500,0,0
537,2019-01-02,908,0,908,72,980,980,0,0
538,2019-01-02,218,0,218,17,235,235,0,0
539,2019-01-02,741,0,741,59,800,800,0,0
540,2019-01-02,723,0,723,57,780,780,0,0
541,2019-01-02,1843,0,1843,147,1990,1990,0,0
542,2019-01-02,629,0,629,41,670,670,0,0
543,2019-01-02,1398,0,1398,102,1500,1500,0,0
544,2019-01-02,3075,0,3075,245,3320,3320,0,0
545,2019-01-02,592,0,592,38,630,630,0,0
546,2019-01-02,1815,0,1815,145,1960,1960,0,0
547,2019-01-02,1880,0,1880,150,2030,2030,0,0
548,2019-01-02,1047,0,1047,83,1130,1130,0,0
549,2019-01-02,1815,0,1815,145,1960,1960,0,0
550,2019-01-02,908,0,908,72,980,980,0,0
551,2019-01-02,1399,0,1399,111,1510,1510,0,0
552,2019-01-02,1908,0,1908,152,2060,2060,0,0
553,2019-01-02,760,0,760,60,820,820,0,0
554,2019-01-02,186,0,186,14,200,200,0,0
555,2019-01-02,751,0,751,59,810,810,0,0
556,2019-01-02,2241,0,2241,179,2420,2420,0,0
557,2019-01-02,1473,0,1473,117,1590,1590,0,0
558,2019-01-02,723,0,723,57,780,780,0,0
559,2019-01-02,704,0,704,56,760,760,0,0
560,2019-01-02,926,0,926,74,1000,1000,0,0
561,2019-01-02,510,0,510,40,550,550,0,0
562,2019-01-02,528,0,528,42,570,570,0,0
563,2019-01-02,139,0,139,11,150,150,0,0
564,2019-01-02,538,0,538,42,580,580,0,0
565,2019-01-02,973,0,973,77,1050,1050,0,0
566,2019-01-02,713,0,713,57,770,770,0,0
567,2019-01-02,1167,0,1167,93,1260,1260,0,0
568,2019-01-02,1255,0,1255,100,1355,1355,0,0
569,2019-01-02,1241,0,1241,99,1340,1340,0,0
570,2019-01-02,908,0,908,72,980,980,0,0
571,2019-01-02,482,0,482,38,520,520,0,0
572,2019-01-02,538,0,538,42,580,580,0,0
573,2019-01-02,260,0,260,20,280,280,0,0
574,2019-01-02,278,0,278,22,300,300,0,0
575,2019-01-02,1056,0,1056,84,1140,1140,0,0
576,2019-01-02,732,0,732,58,790,790,0,0
577,2019-01-02,1473,0,1473,117,1590,1590,0,0
578,2019-01-03,723,0,723,57,780,780,0,0
579,2019-01-03,908,0,908,72,980,980,0,0
580,2019-01-03,1815,0,1815,145,1960,1960,0,0
581,2019-01-03,371,0,371,29,400,400,0,0
582,2019-01-03,167,0,167,13,180,180,0,0
583,2019-01-03,1269,0,1269,101,1370,1370,0,0
584,2019-01-03,2723,0,2723,217,2940,2940,0,0
585,2019-01-03,1056,0,1056,84,1140,1140,0,0
586,2019-01-03,1547,0,1547,123,1670,1670,0,0
587,2019-01-03,139,0,139,11,150,150,0,0
588,2019-01-03,343,0,343,27,370,370,0,0
589,2019-01-03,2112,0,2112,168,2280,2280,0,0
590,2019-01-03,1334,0,1334,106,1440,1440,0,0
591,2019-01-03,880,0,880,70,950,950,0,0
592,2019-01-03,491,0,491,39,530,530,0,0
593,2019-01-03,1019,0,1019,81,1100,1100,0,0
594,2019-01-03,1815,0,1815,145,1960,0,1960,0
595,2019-01-03,1158,0,1158,92,1250,1250,0,0
596,2019-01-03,445,0,445,35,480,480,0,0
597,2019-01-03,1408,0,1408,112,1520,1520,0,0
598,2019-01-03,445,0,445,35,480,480,0,0
599,2019-01-03,445,0,445,35,480,480,0,0
600,2019-01-03,445,0,445,35,480,480,0,0
601,2019-01-03,593,0,593,47,640,640,0,0
602,2019-01-03,491,0,491,39,530,530,0,0
603,2019-01-03,658,0,658,52,710,710,0,0
604,2019-01-03,963,0,963,77,1040,1040,0,0
605,2019-01-03,444,0,444,26,470,470,0,0
606,2019-01-03,908,0,908,72,980,980,0,0
607,2019-01-03,269,0,269,21,290,290,0,0
608,2019-01-03,1038,0,1038,82,1120,1120,0,0
609,2019-01-03,1815,0,1815,145,1960,1960,0,0
610,2019-01-03,908,0,908,72,980,980,0,0
611,2019-01-03,306,0,306,24,330,330,0,0
612,2019-01-03,862,0,862,68,930,930,0,0
613,2019-01-03,751,0,751,59,810,810,0,0
614,2019-01-03,352,0,352,28,380,380,0,0
615,2019-01-03,260,0,260,20,280,280,0,0
616,2019-01-03,751,0,751,59,810,810,0,0
617,2019-01-03,306,0,306,24,330,330,0,0
618,2019-01-03,1371,0,1371,109,1480,1480,0,0
619,2019-01-03,473,0,473,37,510,510,0,0
620,2019-01-03,908,0,908,72,980,980,0,0
621,2019-01-03,852,0,852,68,920,920,0,0
622,2019-01-03,908,0,908,72,980,980,0,0
623,2019-01-03,1564,0,1564,116,1680,1680,0,0
624,2019-01-03,908,0,908,72,980,980,0,0
625,2019-01-03,723,0,723,57,780,780,0,0
626,2019-01-03,1343,0,1343,107,1450,1450,0,0
627,2019-01-03,278,0,278,22,300,300,0,0
628,2019-01-03,908,0,908,72,980,980,0,0
629,2019-01-03,1036,0,1036,74,1110,1110,0,0
630,2019-01-03,1815,0,1815,145,1960,1960,0,0
631,2019-01-03,306,0,306,24,330,330,0,0
632,2019-01-03,695,0,695,55,750,750,0,0
633,2019-01-03,445,0,445,35,480,480,0,0
634,2019-01-03,519,0,519,41,560,560,0,0
635,2019-01-03,852,0,852,68,920,920,0,0
636,2019-01-03,1519,0,1519,121,1640,1640,0,0
637,2019-01-03,426,0,426,34,460,460,0,0
638,2019-01-03,1531,-164,1367,109,1476,1476,0,0
639,2019-01-03,1277,0,1277,93,1370,1370,0,0
640,2019-01-03,399,0,399,31,430,430,0,0
641,2019-01-03,1046,0,1046,74,1120,1120,0,0
642,2019-01-03,1047,0,1047,83,1130,1130,0,0
643,2019-01-03,1075,0,1075,85,1160,1160,0,0
644,2019-01-03,612,0,612,48,660,660,0,0
645,2019-01-03,1426,0,1426,114,1540,1540,0,0
646,2019-01-03,936,0,936,74,1010,1010,0,0
647,2019-01-03,1102,0,1102,88,1190,1190,0,0
648,2019-01-03,3139,0,3139,251,3390,3390,0,0
649,2019-01-03,2065,0,2065,165,2230,2230,0,0
650,2019-01-03,834,0,834,66,900,900,0,0
651,2019-01-03,751,0,751,59,810,810,0,0
652,2019-01-03,1018,0,1018,72,1090,1090,0,0
653,2019-01-03,380,0,380,30,410,410,0,0
654,2019-01-03,703,0,703,47,750,750,0,0
655,2019-01-03,380,0,380,30,410,410,0,0
656,2019-01-03,814,0,814,56,870,870,0,0
657,2019-01-03,852,0,852,68,920,920,0,0
658,2019-01-03,436,0,436,34,470,470,0,0
659,2019-01-03,547,0,547,43,590,590,0,0
660,2019-01-03,334,0,334,26,360,360,0,0
661,2019-01-03,501,0,501,39,540,540,0,0
662,2019-01-03,510,0,510,40,550,550,0,0
663,2019-01-03,1278,0,1278,102,1380,1380,0,0
664,2019-01-03,167,0,167,13,180,180,0,0
665,2019-01-03,417,0,417,33,450,450,0,0
666,2019-01-03,538,0,538,42,580,580,0,0
667,2019-01-03,1019,0,1019,81,1100,1100,0,0
668,2019-01-03,584,0,584,46,630,630,0,0
669,2019-01-03,797,0,797,63,860,860,0,0
670,2019-01-03,908,0,908,72,980,980,0,0
671,2019-01-03,639,0,639,51,690,690,0,0
672,2019-01-03,269,0,269,21,290,290,0,0
673,2019-01-03,241,0,241,19,260,260,0,0
674,2019-01-03,880,0,880,70,950,950,0,0
675,2019-01-03,102,0,102,8,110,110,0,0
676,2019-01-03,232,0,232,18,250,250,0,0
677,2019-01-03,908,0,908,72,980,980,0,0
678,2019-01-03,3213,0,3213,257,3470,3470,0,0
679,2019-01-03,491,0,491,39,530,530,0,0
680,2019-01-03,1315,0,1315,105,1420,1420,0,0
681,2019-01-03,499,-106,393,31,424,424,0,0
682,2019-01-03,1028,0,1028,82,1110,1110,0,0
683,2019-01-03,1306,0,1306,104,1410,1410,0,0
684,2019-01-03,649,0,649,51,700,700,0,0
685,2019-01-03,343,0,343,27,370,370,0,0
686,2019-01-03,371,0,371,29,400,400,0,0
687,2019-01-03,2065,0,2065,165,2230,2230,0,0
688,2019-01-03,444,0,444,26,470,470,0,0
689,2019-01-03,908,0,908,72,980,980,0,0
690,2019-01-03,1148,0,1148,82,1230,1230,0,0
691,2019-01-03,510,0,510,40,550,550,0,0
692,2019-01-03,621,0,621,49,670,670,0,0
693,2019-01-03,667,0,667,53,720,720,0,0
694,2019-01-03,1251,0,1251,99,1350,1350,0,0
695,2019-01-03,908,0,908,72,980,980,0,0
696,2019-01-03,121,0,121,9,130,130,0,0
697,2019-01-03,2723,0,2723,217,2940,2940,0,0
698,2019-01-03,713,0,713,57,770,770,0,0
699,2019-01-03,491,0,491,39,530,530,0,0
700,2019-01-03,602,0,602,48,650,650,0,0
701,2019-01-03,1232,0,1232,98,1330,1330,0,0
702,2019-01-03,454,0,454,36,490,490,0,0
703,2019-01-03,1009,0,1009,71,1080,0,1080,0
704,2019-01-03,1963,0,1963,157,2120,2120,0,0
705,2019-01-03,325,0,325,25,350,350,0,0
706,2019-01-03,908,0,908,72,980,980,0,0
707,2019-01-03,852,0,852,68,920,920,0,0
708,2019-01-03,612,0,612,48,660,660,0,0
709,2019-01-03,936,0,936,74,1010,1010,0,0
710,2019-01-03,908,0,908,72,980,980,0,0
711,2019-01-03,908,0,908,72,980,980,0,0
712,2019-01-03,286,0,286,14,300,300,0,0
713,2019-01-03,454,0,454,36,490,490,0,0
714,2019-01-03,1288,0,1288,102,1390,0,1390,0
715,2019-01-03,704,0,704,56,760,760,0,0
716,2019-01-03,426,0,426,34,460,460,0,0
717,2019-01-03,1815,0,1815,145,1960,1960,0,0
718,2019-01-03,667,0,667,53,720,720,0,0
719,2019-01-03,538,0,538,42,580,580,0,0
720,2019-01-03,389,0,389,31,420,420,0,0
721,2019-01-03,3630,0,3630,290,3920,3920,0,0
722,2019-01-03,325,0,325,25,350,350,0,0
723,2019-01-03,649,0,649,51,700,700,0,0
724,2019-01-03,2482,0,2482,198,2680,2680,0,0
725,2019-01-03,1815,0,1815,145,1960,1960,0,0
726,2019-01-03,399,0,399,31,430,430,0,0
727,2019-01-03,723,0,723,57,780,780,0,0
728,2019-01-03,1778,0,1778,142,1920,1920,0,0
729,2019-01-03,208,0,208,16,224,224,0,0
730,2019-01-03,-259,0,-259,-21,-280,-280,0,0
731,2019-01-03,556,0,556,44,600,600,0,0
732,2019-01-03,741,0,741,59,800,800,0,0
733,2019-01-03,352,0,352,28,380,380,0,0
734,2019-01-03,630,0,630,50,680,680,0,0
735,2019-01-03,2278,0,2278,182,2460,2460,0,0
736,2019-01-03,-2649,0,-2649,-211,-2860,-2860,0,0
737,2019-01-03,862,0,862,68,930,930,0,0
738,2019-01-03,186,0,186,14,200,200,0,0
739,2019-01-03,3352,0,3352,268,3620,3620,0,0
740,2019-01-03,556,0,556,44,600,600,0,0
741,2019-01-03,1686,0,1686,134,1820,1820,0,0
742,2019-01-03,362,0,362,28,390,390,0,0
743,2019-01-03,204,0,204,16,220,220,0,0
744,2019-01-03,760,0,760,60,820,820,0,0
745,2019-01-03,899,0,899,71,970,970,0,0
746,2019-01-03,269,0,269,21,290,290,0,0
747,2019-01-03,445,0,445,35,480,480,0,0
748,2019-01-03,1250,0,1250,100,1350,1350,0,0
749,2019-01-03,510,0,510,40,550,550,0,0
750,2019-01-03,3149,0,3149,251,3400,0,3400,0
751,2019-01-03,1575,0,1575,125,1700,1700,0,0
752,2019-01-03,501,0,501,39,540,540,0,0
753,2019-01-03,1575,0,1575,125,1700,1700,0,0
754,2019-01-03,1575,0,1575,125,1700,1700,0,0
755,2019-01-03,113,-24,89,7,96,96,0,0
756,2019-01-03,167,0,167,13,180,180,0,0
757,2019-01-03,1223,0,1223,97,1320,1320,0,0
758,2019-01-03,695,0,695,55,750,750,0,0
759,2019-01-03,1649,0,1649,131,1780,1780,0,0
760,2019-01-03,538,0,538,42,580,580,0,0
761,2019-01-03,167,0,167,13,180,180,0,0
762,2019-01-03,1213,0,1213,97,1310,1310,0,0
763,2019-01-03,704,0,704,56,760,760,0,0
764,2019-01-03,501,0,501,39,540,540,0,0
765,2019-01-03,269,0,269,21,290,290,0,0
766,2019-01-03,732,0,732,58,790,790,0,0
767,2019-01-03,732,0,732,58,790,790,0,0
768,2019-01-03,695,0,695,55,750,750,0,0
769,2019-01-03,908,0,908,72,980,980,0,0
770,2019-01-03,695,0,695,55,750,750,0,0
771,2019-01-03,630,0,630,50,680,680,0,0
772,2019-01-03,463,0,463,37,500,500,0,0
773,2019-01-03,825,0,825,65,890,890,0,0
774,2019-01-03,1686,0,1686,134,1820,1820,0,0
775,2019-01-03,723,0,723,57,780,780,0,0
776,2019-01-03,751,0,751,59,810,810,0,0
777,2019-01-03,556,0,556,44,600,600,0,0
778,2019-01-03,667,0,667,53,720,720,0,0
779,2019-01-03,2167,0,2167,173,2340,2340,0,0
780,2019-01-03,602,0,602,48,650,650,0,0
781,2019-01-03,501,0,501,39,540,540,0,0
782,2019-01-03,399,0,399,31,430,430,0,0
783,2019-01-03,1417,0,1417,113,1530,1530,0,0
784,2019-01-03,334,0,334,26,360,360,0,0
785,2019-01-03,973,0,973,77,1050,1050,0,0
786,2019-01-03,695,0,695,55,750,750,0,0
787,2019-01-03,102,0,102,8,110,110,0,0
788,2019-01-03,2251,0,2251,179,2430,0,2430,0
789,2019-01-03,2649,0,2649,211,2860,2860,0,0
790,2019-01-03,1547,0,1547,123,1670,1670,0,0
791,2019-01-03,519,0,519,41,560,560,0,0
792,2019-01-03,862,0,862,68,930,930,0,0
793,2019-01-03,602,0,602,48,650,650,0,0
794,2019-01-03,630,0,630,50,680,680,0,0
795,2019-01-03,584,0,584,46,630,630,0,0
796,2019-01-03,936,0,936,74,1010,1010,0,0
797,2019-01-03,704,0,704,56,760,760,0,0
798,2019-01-03,1334,0,1334,106,1440,1440,0,0
799,2019-01-03,1204,0,1204,96,1300,1300,0,0
800,2019-01-03,611,0,611,39,650,650,0,0
801,2019-01-03,2723,0,2723,217,2940,2940,0,0
802,2019-01-03,139,0,139,11,150,150,0,0
803,2019-01-03,1815,0,1815,145,1960,1960,0,0
804,2019-01-03,445,0,445,35,480,480,0,0
805,2019-01-03,786,0,786,54,840,840,0,0
806,2019-01-03,371,0,371,29,400,400,0,0
807,2019-01-03,843,0,843,67,910,910,0,0
808,2019-01-03,501,0,501,39,540,540,0,0
809,2019-01-03,749,0,749,51,800,800,0,0
810,2019-01-03,704,0,704,56,760,760,0,0
811,2019-01-03,899,0,899,71,970,970,0,0
812,2019-01-03,1982,0,1982,158,2140,2140,0,0
813,2019-01-03,417,0,417,33,450,450,0,0
814,2019-01-03,658,0,658,52,710,710,0,0
815,2019-01-03,778,0,778,62,840,840,0,0
816,2019-01-03,741,0,741,59,800,800,0,0
817,2019-01-03,112,0,112,8,120,120,0,0
818,2019-01-03,519,0,519,41,560,560,0,0
819,2019-01-03,2149,0,2149,171,2320,2320,0,0
820,2019-01-03,2723,0,2723,217,2940,2940,0,0
821,2019-01-03,963,0,963,77,1040,1040,0,0
822,2019-01-03,1139,0,1139,91,1230,1230,0,0
823,2019-01-03,315,0,315,25,340,340,0,0
824,2019-01-03,278,0,278,22,300,300,0,0
825,2019-01-03,667,0,667,53,720,720,0,0
826,2019-01-03,825,0,825,65,890,890,0,0
827,2019-01-03,908,0,908,72,980,980,0,0
828,2019-01-03,908,0,908,72,980,980,0,0
829,2019-01-03,908,0,908,72,980,980,0,0
830,2019-01-03,908,0,908,72,980,980,0,0
831,2019-01-03,908,0,908,72,980,980,0,0
832,2019-01-03,1241,0,1241,99,1340,1340,0,0
833,2019-01-03,278,0,278,22,300,300,0,0
834,2019-01-03,121,0,121,9,130,130,0,0
835,2019-01-03,3676,0,3676,294,3970,3970,0,0
836,2019-01-03,1815,0,1815,145,1960,1960,0,0
837,2019-01-03,139,0,139,11,150,150,0,0
838,2019-01-03,695,0,695,55,750,750,0,0
839,2019-01-03,788,0,788,62,850,850,0,0
840,2019-01-03,593,0,593,47,640,640,0,0
841,2019-01-03,269,0,269,21,290,290,0,0
842,2019-01-03,695,0,695,55,750,750,0,0
843,2019-01-03,1852,0,1852,148,2000,2000,0,0
844,2019-01-03,288,0,288,22,310,310,0,0
845,2019-01-03,408,0,408,32,440,440,0,0
846,2019-01-03,1371,0,1371,109,1480,1480,0,0
847,2019-01-03,917,0,917,73,990,990,0,0
848,2019-01-03,1232,0,1232,98,1330,1330,0,0
849,2019-01-03,788,0,788,62,850,850,0,0
850,2019-01-03,788,0,788,62,850,850,0,0
851,2019-01-03,1075,0,1075,85,1160,1160,0,0
852,2019-01-03,417,0,417,33,450,450,0,0
853,2019-01-03,593,0,593,47,640,0,640,0
854,2019-01-03,862,0,862,68,930,930,0,0
855,2019-01-03,1675,0,1675,125,1800,1800,0,0
856,2019-01-03,1213,0,1213,97,1310,1310,0,0
857,2019-01-03,786,0,786,54,840,840,0,0
858,2019-01-03,1732,0,1732,138,1870,1870,0,0
859,2019-01-03,408,0,408,32,440,440,0,0
860,2019-01-03,806,0,806,64,870,870,0,0
861,2019-01-03,306,0,306,24,330,330,0,0
862,2019-01-03,1260,0,1260,100,1360,1360,0,0
863,2019-01-03,1436,0,1436,114,1550,1550,0,0
864,2019-01-03,195,0,195,15,210,210,0,0
865,2019-01-03,1278,0,1278,102,1380,1380,0,0
866,2019-01-03,778,0,778,62,840,840,0,0
867,2019-01-03,658,0,658,52,710,710,0,0
868,2019-01-03,371,0,371,29,400,400,0,0
869,2019-01-03,269,0,269,21,290,290,0,0
870,2019-01-03,741,0,741,59,800,800,0,0
871,2019-01-03,751,0,751,59,810,810,0,0
872,2019-01-03,751,0,751,59,810,810,0,0
873,2019-01-04,1166,0,1166,84,1250,1250,0,0
874,2019-01-04,1084,0,1084,86,1170,1170,0,0
875,2019-01-04,2963,0,2963,237,3200,3200,0,0
876,2019-01-04,362,0,362,28,390,390,0,0
877,2019-01-04,843,0,843,67,910,910,0,0
878,2019-01-04,1815,0,1815,145,1960,1960,0,0
879,2019-01-04,1093,0,1093,87,1180,1180,0,0
880,2019-01-04,1815,0,1815,145,1960,1960,0,0
881,2019-01-04,547,0,547,43,590,590,0,0
882,2019-01-04,908,0,908,72,980,980,0,0
883,2019-01-04,2917,0,2917,233,3150,3150,0,0
884,2019-01-04,908,0,908,72,980,980,0,0
885,2019-01-04,575,0,575,45,620,620,0,0
886,2019-01-04,769,0,769,61,830,830,0,0
887,2019-01-04,473,0,473,37,510,510,0,0
888,2019-01-04,1602,0,1602,128,1730,1730,0,0
889,2019-01-04,371,0,371,29,400,400,0,0
890,2019-01-04,751,0,751,59,810,810,0,0
891,2019-01-04,538,0,538,42,580,580,0,0
892,2019-01-04,167,0,167,13,180,180,0,0
893,2019-01-04,1815,0,1815,145,1960,1960,0,0
894,2019-01-04,426,0,426,34,460,460,0,0
895,2019-01-04,510,0,510,40,550,550,0,0
896,2019-01-04,1277,0,1277,93,1370,1370,0,0
897,2019-01-04,592,0,592,38,630,630,0,0
898,2019-01-04,408,0,408,32,440,440,0,0
899,2019-01-04,1093,0,1093,87,1180,1180,0,0
900,2019-01-04,1815,0,1815,145,1960,1960,0,0
901,2019-01-04,1852,0,1852,148,2000,2000,0,0
902,2019-01-04,1380,0,1380,110,1490,0,1490,0
903,2019-01-04,1056,0,1056,84,1140,1140,0,0
904,2019-01-04,2288,0,2288,182,2470,2470,0,0
905,2019-01-04,1556,0,1556,124,1680,1680,0,0
906,2019-01-04,1556,0,1556,124,1680,1680,0,0
907,2019-01-04,667,0,667,53,720,720,0,0
908,2019-01-04,463,0,463,37,500,500,0,0
909,2019-01-04,1315,0,1315,105,1420,1420,0,0
910,2019-01-04,1575,0,1575,125,1700,1700,0,0
911,2019-01-04,297,0,297,23,320,320,0,0
912,2019-01-04,1209,0,1209,96,1305,1305,0,0
913,2019-01-04,380,0,380,30,410,410,0,0
914,2019-01-04,501,0,501,39,540,540,0,0
915,2019-01-04,1815,0,1815,145,1960,1960,0,0
916,2019-01-04,908,0,908,72,980,980,0,0
917,2019-01-04,908,0,908,72,980,980,0,0
918,2019-01-04,1556,0,1556,124,1680,1680,0,0
919,2019-01-04,510,0,510,40,550,550,0,0
920,2019-01-04,1815,0,1815,145,1960,1960,0,0
921,2019-01-04,1019,0,1019,81,1100,1100,0,0
922,2019-01-04,288,0,288,22,310,310,0,0
923,2019-01-04,278,0,278,22,300,300,0,0
924,2019-01-04,704,0,704,56,760,760,0,0
925,2019-01-04,371,0,371,29,400,400,0,0
926,2019-01-04,908,0,908,72,980,980,0,0
927,2019-01-04,102,0,102,8,110,110,0,0
928,2019-01-04,1815,0,1815,145,1960,1960,0,0
929,2019-01-04,565,0,565,45,610,610,0,0
930,2019-01-04,1084,0,1084,86,1170,1170,0,0
931,2019-01-04,388,0,388,22,410,410,0,0
932,2019-01-04,1222,0,1222,88,1310,1310,0,0
933,2019-01-04,417,0,417,33,450,450,0,0
934,2019-01-04,389,0,389,31,420,420,0,0
935,2019-01-04,1815,0,1815,145,1960,1960,0,0
936,2019-01-04,1815,0,1815,145,1960,1960,0,0
937,2019-01-04,1815,0,1815,145,1960,1960,0,0
938,2019-01-04,2723,0,2723,217,2940,2940,0,0
939,2019-01-04,315,0,315,25,340,340,0,0
940,2019-01-04,616,0,616,49,665,665,0,0
941,2019-01-04,260,0,260,20,280,280,0,0
942,2019-01-04,269,0,269,21,290,290,0,0
943,2019-01-04,1815,0,1815,145,1960,1960,0,0
944,2019-01-04,982,0,982,78,1060,0,1060,0
945,2019-01-04,399,0,399,31,430,430,0,0
946,2019-01-04,491,0,491,39,530,530,0,0
947,2019-01-04,695,0,695,55,750,750,0,0
948,2019-01-04,695,0,695,55,750,750,0,0
949,2019-01-04,834,0,834,66,900,900,0,0
950,2019-01-04,528,0,528,42,570,570,0,0
951,2019-01-04,538,0,538,42,580,0,580,0
952,2019-01-04,204,0,204,16,220,220,0,0
953,2019-01-04,1635,0,1635,130,1765,1765,0,0
954,2019-01-04,269,0,269,21,290,290,0,0
955,2019-01-04,510,0,510,40,550,550,0,0
956,2019-01-04,1102,0,1102,88,1190,1190,0,0
957,2019-01-04,834,0,834,66,900,0,900,0
958,2019-01-04,1843,0,1843,147,1990,1990,0,0
959,2019-01-04,2417,0,2417,193,2610,0,2610,0
960,2019-01-04,973,0,973,77,1050,1050,0,0
961,2019-01-04,473,0,473,37,510,510,0,0
962,2019-01-04,251,0,251,19,270,270,0,0
963,2019-01-04,834,0,834,66,900,900,0,0
964,2019-01-04,751,0,751,59,810,810,0,0
965,2019-01-04,269,0,269,21,290,290,0,0
966,2019-01-04,627,0,627,23,650,650,0,0
967,2019-01-04,1445,0,1445,115,1560,1560,0,0
968,2019-01-04,1768,0,1768,132,1900,1900,0,0
969,2019-01-04,463,0,463,37,500,500,0,0
970,2019-01-04,362,0,362,28,390,390,0,0
971,2019-01-04,834,0,834,66,900,0,900,0
972,2019-01-04,1269,0,1269,101,1370,1370,0,0
973,2019-01-04,260,0,260,20,280,280,0,0
974,2019-01-04,954,0,954,76,1030,1030,0,0
975,2019-01-04,399,0,399,31,430,430,0,0
976,2019-01-04,1212,0,1212,88,1300,1300,0,0
977,2019-01-04,371,0,371,29,400,400,0,0
978,2019-01-04,1797,0,1797,143,1940,1940,0,0
979,2019-01-04,2073,0,2073,157,2230,2230,0,0
980,2019-01-04,658,0,658,52,710,710,0,0
981,2019-01-04,399,0,399,31,430,430,0,0
982,2019-01-04,621,0,621,49,670,670,0,0
983,2019-01-04,121,0,121,9,130,130,0,0
984,2019-01-04,306,0,306,24,330,330,0,0
985,2019-01-04,408,0,408,32,440,440,0,0
986,2019-01-04,306,0,306,24,330,330,0,0
987,2019-01-04,1621,0,1621,129,1750,1750,0,0
988,2019-01-04,1871,0,1871,149,2020,2020,0,0
989,2019-01-04,306,0,306,24,330,330,0,0
990,2019-01-04,1584,0,1584,126,1710,1710,0,0
991,2019-01-04,510,0,510,40,550,550,0,0
992,2019-01-04,917,0,917,73,990,990,0,0
993,2019-01-04,1352,0,1352,108,1460,1460,0,0
994,2019-01-04,371,0,371,29,400,400,0,0
995,2019-01-04,102,0,102,8,110,110,0,0
996,2019-01-04,473,0,473,37,510,510,0,0
997,2019-01-04,491,0,491,39,530,530,0,0
998,2019-01-04,260,0,260,20,280,280,0,0
999,2019-01-04,1880,0,1880,150,2030,2030,0,0
1000,2019-01-04,334,0,334,26,360,360,0,0
1001,2019-01-04,741,0,741,59,800,800,0,0
1002,2019-01-04,1075,0,1075,85,1160,1160,0,0
1003,2019-01-04,195,0,195,15,210,210,0,0
1004,2019-01-04,334,0,334,26,360,360,0,0
1005,2019-01-04,362,0,362,28,390,390,0,0
1006,2019-01-04,1056,0,1056,84,1140,1140,0,0
1007,2019-01-04,112,0,112,8,120,120,0,0
1008,2019-01-04,-389,0,-389,-31,-420,0,-420,0
1009,2019-01-04,1575,0,1575,125,1700,1700,0,0
1010,2019-01-04,2362,0,2362,188,2550,2550,0,0
1011,2019-01-04,-2362,0,-2362,-188,-2550,-2550,0,0
1012,2019-01-04,1575,0,1575,125,1700,1700,0,0
1013,2019-01-04,1575,0,1575,125,1700,0,1700,0
1014,2019-01-04,362,0,362,28,390,390,0,0
1015,2019-01-04,788,0,788,62,850,850,0,0
1016,2019-01-04,2093,0,2093,167,2260,2260,0,0
1017,2019-01-04,1778,0,1778,142,1920,1920,0,0
1018,2019-01-04,436,0,436,34,470,470,0,0
1019,2019-01-04,5371,0,5371,429,5800,5800,0,0
1020,2019-01-04,389,0,389,31,420,0,420,0
1021,2019-01-04,760,0,760,60,820,820,0,0
1022,2019-01-04,723,0,723,57,780,780,0,0
1023,2019-01-04,741,0,741,59,800,800,0,0
1024,2019-01-04,815,0,815,65,880,880,0,0
1025,2019-01-04,686,0,686,54,740,740,0,0
1026,2019-01-04,741,0,741,59,800,800,0,0
1027,2019-01-04,232,0,232,18,250,250,0,0
1028,2019-01-04,639,0,639,51,690,690,0,0
1029,2019-01-04,1362,0,1362,108,1470,0,1470,0
1030,2019-01-04,806,0,806,64,870,870,0,0
1031,2019-01-04,1343,0,1343,107,1450,1450,0,0
1032,2019-01-04,1232,0,1232,98,1330,1330,0,0
1033,2019-01-04,1325,0,1325,105,1430,1430,0,0
1034,2019-01-04,741,0,741,59,800,800,0,0
1035,2019-01-04,232,0,232,18,250,250,0,0
1036,2019-01-04,1112,0,1112,88,1200,1200,0,0
1037,2019-01-04,612,0,612,48,660,660,0,0
1038,2019-01-04,269,0,269,21,290,0,290,0
1039,2019-01-04,1315,0,1315,105,1420,1420,0,0
1040,2019-01-04,102,0,102,8,110,110,0,0
